Id,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7
4174,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Befestigungen & Verschlüsse,Reißverschlüsse,
500056,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Befestigungen & Verschlüsse,Reißverschlussziehgriffe,
505408,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Befestigungen & Verschlüsse,Schnallen & Haken,
505380,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Befestigungen & Verschlüsse,,
7402,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Dochte,,
7403,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Dochthalter,,
505406,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Füllmaterial,Füllgranulate,
505405,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Füllmaterial,Kissenformen,
505407,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Füllmaterial,Wattierung & Füllung,
6142,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Füllmaterial,,
505404,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Formen & Rohlinge für Kunstarbeiten,Holz & Formen für Kunstarbeiten,
504419,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Formen & Rohlinge für Kunstarbeiten,Kranz- & Gesteckunterlagen,
6117,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Formen & Rohlinge für Kunstarbeiten,Moosgummi & Styropor,
505403,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Formen & Rohlinge für Kunstarbeiten,Pappmaschee-Formen,
505381,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Formen & Rohlinge für Kunstarbeiten,,
505383,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Leder & Vinyl,,
8168,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,Bastelfolie,
2532,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,Bastelpapier,
505399,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,Kartenkarton & Scrapbooking-Papier,
2967,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,Origami-Papier,
2741,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,Pergament,
6110,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,Transferpapier,
505400,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,Zeichen- & Malpapier,
24,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Papier für Kunstarbeiten,,
6121,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Prägepuder,,
505375,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Rohes Kerzenwachs,,
s5793,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Seifenbasteln,,
505402,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Töpferei & Bildhauerei,Engoben,
505804,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Töpferei & Bildhauerei,Gipsgewebe,
3692,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Töpferei & Bildhauerei,Modellierton & Modelliermasse,
505401,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Töpferei & Bildhauerei,Pappmaschee-Mischungen,
44,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Töpferei & Bildhauerei,,
19,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,Bastelleinwände,Leinwände & Keilrahmen
6144,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,Bastelleinwände,Plastiksegeltuch
505398,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,Bastelleinwände,Stickleinwände
505397,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,Bastelleinwände,
505396,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,Bedruckbare Gewebe,
47,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,Stoffe,
7076,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,Vlieseline,
505384,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Textilien,,
1927,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Aufnäher,
505412,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Bänder & Einfassungen,
505411,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Deko-Federn,
4054,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Dekorative Aufkleber,
198,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Edelsteine,
6146,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Elastikbund,
505410,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Pailletten & Glitzer,
32,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Perlen,
505413,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Schleifen & Rosetten,
5996,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Schmuck-Basisteile,
5982,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Strass & Deko-Elemente,
6955,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,Textilaufnäher & -aufbügler,
505379,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,Verzierungen & Trimmungen,,
505372,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelmaterialien,,,
4986,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Bastelsets,,
6382,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Flicksets,,
505374,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Kerzenherstellungssets,,
6829,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Mosaikbausätze,,
502979,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Schmuckherstellungssets,,
503758,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Scrapbooking- & Stempelsets,,
6989,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Sets für die Räucherwerkherstellung,,
7096,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Sticksets,,
4778,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,Zeichen- & Malsets,,
505370,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelsets,,,
505386,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Dekorationswerkzeuge für Kunstarbeiten,,
1719,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Farbmischwerkzeuge,Farbpaletten,
1653,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Farbmischwerkzeuge,Palettenmesser,
505391,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Farbmischwerkzeuge,,
6133,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Filzpolster & -matten,,
6156,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Fingerhüte,,
4073,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Klebepistolen,,
5921,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Leuchtkästen,,
6134,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Maschinen für Textilarbeiten,Filznadeln & -maschinen,
505422,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Maschinen für Textilarbeiten,Handwebstühle,
505421,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Maschinen für Textilarbeiten,Mechanische Webstühle,
615,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Maschinen für Textilarbeiten,Nähmaschinen,
6137,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Maschinen für Textilarbeiten,Spinnräder,
505388,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Maschinen für Textilarbeiten,,
6126,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Handroller,
505420,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Holzbrennwerkzeuge,
18,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Künstlerpinsel,
6160,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Maschenmarkierer & -zähler,
4032,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Motivstempel,
2671,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Schablonen & Matrizen,
5883,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Schablonendruckmaschinen,
6125,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Siebdruck-Rakel,
6157,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Textilkunst-Messgeräte,
3083,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,Zeichenzirkel,
505392,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Mess- & Markierwerkzeuge für Kunstarbeiten,,
6127,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,"Näh-, Strick- & Häkelnadeln",Häkelnadeln,
6168,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,"Näh-, Strick- & Häkelnadeln",Knüpfhaken,
4579,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,"Näh-, Strick- & Häkelnadeln",Nähmaschinennadeln,
5992,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,"Näh-, Strick- & Häkelnadeln",Nähnadeln,
6139,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,"Näh-, Strick- & Häkelnadeln",Stricknadeln,
505393,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,"Näh-, Strick- & Häkelnadeln",,
6158,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,"Rahmen, Reifen & Spannvorrichtungen",,
5137,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Schneidematten,,
6150,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Schneiderpuppen,,
6101,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Sicherheitsnadeln,,
6151,Kunst & Unterhaltung,Hobby & Kunst,Kunsthandwerk & Hobby,Kunst- & Bastelwerkzeuge,Spanndrähte,,
